xd,road-name,road-num,bearing,miles,frc,county,state,zip,timezone_name,start_latitude,start_longitude,end_latitude,end_longitude
1310427292,,,N,0.119914447626957,3,HENRICO,VA,23227,America/New_York,37.61372,-77.44495,37.61538,-77.44433
441066434,THREE CHOPT RD,,E,0.029476980960882,4,HENRICO,VA,23229,America/New_York,37.61135,-77.56348,37.61104,-77.56311
429114350,,,W,0.242187303564936,5,HENRICO,VA,23233,America/New_York,37.65428,-77.6207,37.65622,-77.62429
441066433,N PARHAM RD,73,E,0.532652832230511,3,HENRICO,VA,23229,America/New_York,37.61135,-77.56348,37.61845,-77.55972
1310350431,OSBORNE TPKE,,N,0.61736318451091,4,HENRICO,VA,23231,America/New_York,37.41627,-77.38775,37.424910219874,-77.390582043308
441066431,THREE CHOPT RD,,W,0.028746016960596,4,HENRICO,VA,23229,America/New_York,37.61146,-77.56359,37.61177,-77.56394
441066430,THREE CHOPT RD,,E,0.028746016960596,4,HENRICO,VA,23229,America/New_York,37.61177,-77.56394,37.61146,-77.56359
475269912,I-95 S,95,S,0.935374444844968,1,HENRICO,VA,23059,America/New_York,37.68336,-77.45211,37.67021,-77.44835
132479594,WYNDHAM FOREST DR,,W,0.046810723238531,5,HENRICO,VA,23059,America/New_York,37.68403,-77.58834,37.68396,-77.58919
441066460,TARRY LN,,N,0.062965198546579,5,HENRICO,VA,23230,America/New_York,37.59482,-77.49357,37.5957,-77.49331
132813099,TELEGRAPH WIRE CT,,W,0.048966588111573,5,HENRICO,VA,23060,America/New_York,37.656,-77.45675,37.65647,-77.45742
135009051,WESTCLIFFE AVE,,W,0.054946483179463,5,HENRICO,VA,23222,America/New_York,37.58298,-77.43425,37.58346,-77.43505
441067794,THREE CHOPT RD,,W,0.056001180625138,5,HENRICO,VA,23233,America/New_York,37.65001,-77.6226,37.6507,-77.62313
441067795,THREE CHOPT RD,,E,0.056001180625138,4,HENRICO,VA,23233,America/New_York,37.6507,-77.62313,37.65001,-77.6226
135039701,GREY OAKS PARK DR,,N,0.134412432441296,5,HENRICO,VA,23059,America/New_York,37.67939,-77.61744,37.68009,-77.61515
441067796,LAUDERDALE DR,,N,0.160287307458458,4,HENRICO,VA,23233,America/New_York,37.6507,-77.62313,37.65256,-77.62144
1310249199,,,W,0.033861463644297,4,HENRICO,VA,23226,America/New_York,37.60372,-77.52583,37.60377,-77.52644
135150146,TELEGRAPH STATION LN,,W,0.056943114632725,5,HENRICO,VA,23060,America/New_York,37.65647,-77.45742,37.65586,-77.45812
441067797,THREE CHOPT RD,,E,0.165697252666012,4,HENRICO,VA,23233,America/New_York,37.65001,-77.6226,37.64821,-77.62075
441067798,THREE CHOPT RD,,W,0.165697252666012,5,HENRICO,VA,23233,America/New_York,37.64821,-77.62075,37.65001,-77.6226
388660704,OSBORNE TPKE,,S,0.041586226555325,4,HENRICO,VA,23231,America/New_York,37.49061,-77.40396,37.49002,-77.40381
388437234,MEADOW RD,,E,0.169282953465913,5,HENRICO,VA,23150,America/New_York,37.53114,-77.29173,37.53086,-77.28868
388660703,OSBORNE TPKE,,N,0.022705506000353,4,HENRICO,VA,23231,America/New_York,37.49002,-77.40381,37.4902,-77.40353
1310408989,CAMBRIDGE DR,,N,0.007605288143062,5,HENRICO,VA,23238,America/New_York,37.61318,-77.63855,37.61327,-77.63847
135396241,CARTER ST,,E,0.063747909504635,5,HENRICO,VA,23222,America/New_York,37.57765,-77.403,37.57722,-77.40197
771240314,MILLER RD,,S,0.44801913496324,5,HENRICO,VA,23231,America/New_York,37.49207,-77.34674,37.48595,-77.34944
1310267814,OSBORNE TPKE,,S,0.435198366020194,4,HENRICO,VA,23231,America/New_York,37.49002,-77.40381,37.48381147057,-77.402476908138
132791103,SPINNAKER CT,,W,0.110006518232351,5,HENRICO,VA,23233,America/New_York,37.63595,-77.63686,37.63691,-77.63832
1310473158,I-95 S,95,S,0.681399109160086,2,HENRICO,VA,23227,America/New_York,37.61092,-77.44832,37.60382,-77.45684
134792138,ENGLISH HOLLY DR,,N,0.035945184758158,4,HENRICO,VA,23294,America/New_York,37.64873,-77.54718,37.64925,-77.5472
475341636,TELEGRAPH RD,,N,0.198444678809396,5,HENRICO,VA,23060,America/New_York,37.64206,-77.45879,37.64484,-77.45788
441066467,STAPLES MILL RD,33,W,0.463820287834382,3,HENRICO,VA,23228,America/New_York,37.60718,-77.49505,37.61365,-77.49675
771229992,JOHN ROLFE PKWY,,N,0.021084935684283,4,HENRICO,VA,23060,America/New_York,37.65294,-77.60643,37.65323,-77.60631
1310338795,,,W,0.067088680393247,4,HENRICO,VA,23060,America/New_York,37.64747,-77.58306,37.64706,-77.58411
1310299462,LAUDERDALE DR,,N,0.749562618156081,4,HENRICO,VA,23238,America/New_York,37.61018,-77.63411,37.61752,-77.64392
1310243887,PURCELL RD,,S,0.513902715198814,4,HENRICO,VA,23228,America/New_York,37.657839465811,-77.504471499296,37.650445628768,-77.505483481626
131809736,QUIOCCASIN RD,,W,0.111299521369542,5,HENRICO,VA,23238,America/New_York,37.60739,-77.58733,37.60725,-77.58925
441066462,STAPLES MILL RD,33,S,0.027901767157886,4,HENRICO,VA,23230,America/New_York,37.59297,-77.49301,37.59257,-77.49308
134666476,EDGELAWN CIR,,N,0.138443816981509,5,HENRICO,VA,23231,America/New_York,37.50787,-77.3936,37.50892,-77.39225
134607294,SOUTH ST,,W,0.075303862527799,5,HENRICO,VA,23075,America/New_York,37.53474,-77.33618,37.53502,-77.33748
441066461,STAPLES MILL RD,33,N,0.027901767157886,4,HENRICO,VA,23230,America/New_York,37.59257,-77.49308,37.59297,-77.49301
429127689,,,N,0.038114522660745,5,HENRICO,VA,23060,America/New_York,37.65439,-77.60882,37.65491,-77.60865
133214225,WILMER AVE,,S,0.356553942095472,5,HENRICO,VA,23227,America/New_York,37.60796,-77.45635,37.60429,-77.45854
132070060,CLAXTON RD,,S,0.082292614978319,5,HENRICO,VA,23238,America/New_York,37.60114,-77.62168,37.60028,-77.62272
131982612,,,W,0.112682147175109,5,HENRICO,VA,23233,America/New_York,37.65782,-77.62372,37.65633,-77.62434
429127688,,,S,0.038114522660745,5,HENRICO,VA,23060,America/New_York,37.65491,-77.60865,37.65439,-77.60882
1310337448,STAPLES MILL RD,33,N,0.194401184186858,4,HENRICO,VA,23230,America/New_York,37.59297,-77.49301,37.59564,-77.49193
449129149,RIVER RD,,E,0.893271251346337,4,HENRICO,VA,23238,America/New_York,37.587550000005,-77.618781078325,37.58354,-77.60364
134771228,CRADDOCK AVE,,S,0.073937980825099,5,HENRICO,VA,23231,America/New_York,37.52466,-77.37791,37.52359,-77.37793
1310394838,I-64 E,64,E,0.54186068172703,1,HENRICO,VA,23059,America/New_York,37.663689882917,-77.633176950617,37.660915662836,-77.623911766965
135049976,CHARLES ST,,N,0.072381438213819,5,HENRICO,VA,23226,America/New_York,37.59181,-77.52821,37.59265,-77.52742
132166226,BLOOMINGDALE AVE,,S,0.094106551391606,5,HENRICO,VA,23228,America/New_York,37.60076,-77.46569,37.59947,-77.46562
134780179,FOXMOORE AVE,,E,0.072279044137426,5,HENRICO,VA,23233,America/New_York,37.63462,-77.58931,37.63413,-77.58815
134780177,DUQUESNE AVE,,N,0.135642905930465,5,HENRICO,VA,23226,America/New_York,37.59956,-77.5234,37.60133,-77.52244
135138491,TELEGRAPH RD,,N,0.057840867817359,5,HENRICO,VA,23059,America/New_York,37.66316,-77.45241,37.66386,-77.45183
134934495,COLONY LAKE DR,,N,0.123914325568174,5,HENRICO,VA,23238,America/New_York,37.59135,-77.60426,37.59314,-77.60412
134780172,BARRINGTON BRIDGE CT,,N,0.072672961957224,5,HENRICO,VA,23233,America/New_York,37.63913,-77.60672,37.6401,-77.60717
1310267827,OSBORNE TPKE,,N,0.435198366020194,4,HENRICO,VA,23231,America/New_York,37.48381147057,-77.402476908138,37.49002,-77.40381
134780171,ROBSON ST,,W,0.046738105410751,5,HENRICO,VA,23233,America/New_York,37.63976,-77.62014,37.64033,-77.6206
449129140,RIVER RD,,W,0.893271251346337,4,HENRICO,VA,23238,America/New_York,37.58354,-77.60364,37.587550000005,-77.618781078325
1310535984,DARBYTOWN RD,,W,0.009458955618226,4,HENRICO,VA,23231,America/New_York,37.48274,-77.35729,37.48283,-77.35742
388437226,MISTY COVE CT,,W,0.02574478111261,5,HENRICO,VA,23233,America/New_York,37.6608,-77.62741,37.66078,-77.62788
1310221625,I-64 W,64,W,0.207607143630487,1,HENRICO,VA,23226,America/New_York,37.60594,-77.51791,37.60639,-77.52166
388437227,BREEZY BAY CIR,,E,0.058020786331518,5,HENRICO,VA,23233,America/New_York,37.66144,-77.62757,37.6608,-77.62741
1310567545,I-295 S,295,S,0.509773522015736,1,HENRICO,VA,23231,America/New_York,37.50241,-77.28184,37.49676,-77.28782
1310338785,TECHNOLOGY BLVD,,N,0.603657510052487,4,HENRICO,VA,23150,America/New_York,37.49956,-77.25911,37.50769,-77.2615
134688638,SOUTHWINDS DR,,S,0.060161689599621,5,HENRICO,VA,23059,America/New_York,37.67097,-77.44472,37.67015,-77.44509
441066451,TELEGRAPH RD,,N,0.072736861663493,5,HENRICO,VA,23059,America/New_York,37.67355,-77.45143,37.67443,-77.4507
133214213,HICKORY DOWNS CT,,S,0.053422306712806,5,HENRICO,VA,23059,America/New_York,37.67378,-77.59642,37.67305,-77.59672
429123252,HANOVER RD,,N,0.034982898985677,5,HENRICO,VA,23150,America/New_York,37.54738,-77.29618,37.54788,-77.29617
429123253,HANOVER RD,,S,0.034982898985677,5,HENRICO,VA,23150,America/New_York,37.54788,-77.29617,37.54738,-77.29618
1310382886,NUCKOLS RD,,E,0.587711457818199,4,HENRICO,VA,23059,America/New_York,37.69157,-77.60786,37.68937,-77.59758
1310593830,I-295 S,295,S,0.510576416622937,1,HENRICO,VA,23060,America/New_York,37.659452934954,-77.467512102299,37.658338148374,-77.458285186501
134934488,THAMESFORD WAY,,N,0.060745282265316,5,HENRICO,VA,23233,America/New_York,37.63877,-77.60089,37.63964,-77.60105
769820055,,,W,0.264714026445422,4,HENRICO,VA,23231,America/New_York,37.45985,-77.38193,37.46145,-77.38543
134601930,HICKORY PARK DR,,W,0.237789747847356,5,HENRICO,VA,23059,America/New_York,37.67778,-77.58649,37.67562,-77.58984
132442288,GREENWAY AVE,,E,0.085492241423369,5,HENRICO,VA,23228,America/New_York,37.60617,-77.47495,37.60602,-77.4734
1310513762,JOHN ROLFE PKWY,,N,0.012857951611994,4,HENRICO,VA,23233,America/New_York,37.63161,-77.6114,37.63177,-77.61128
1310350407,OSBORNE TPKE,,N,0.831615856498865,4,HENRICO,VA,23231,America/New_York,37.39961,-77.38223,37.411261676576,-77.386010509334
132466251,WEDGEWOOD AVE,,E,0.05675466288381,5,HENRICO,VA,23228,America/New_York,37.59942,-77.4695,37.59971,-77.46853
132123993,ESSEX RD,,E,0.027309252521184,5,HENRICO,VA,23228,America/New_York,37.60125,-77.47031,37.60088,-77.47047
135821810,SHORE VIEW DR,,N,0.031851920043902,5,HENRICO,VA,23233,America/New_York,37.63807,-77.63707,37.63849,-77.63683
1310338774,JOHN ROLFE PKWY,,S,0.034014791650817,4,HENRICO,VA,23233,America/New_York,37.62092,-77.6228,37.62055,-77.62321
1310242576,,,W,0.170744871985113,1,HENRICO,VA,23060,America/New_York,37.65903,-77.45667,37.65938,-77.45976
450269398,MIZAR RD,,N,0.204974035085419,4,HENRICO,VA,23231,America/New_York,37.52515,-77.35902,37.52744,-77.36045
134792113,TOMLYNN ST,,N,0.317376292160509,5,HENRICO,VA,23230,America/New_York,37.58055,-77.47965,37.58329,-77.48169
1310338770,RIDGEFIELD PKWY,,W,0.019410748209825,4,HENRICO,VA,23233,America/New_York,37.62055,-77.62321,37.62063,-77.62355
134779131,PORTUGEE RD,,E,0.602326392804366,5,HENRICO,VA,23150,America/New_York,37.480413064353,-77.242686642827,37.47658,-77.23286
1310388190,,,E,0.300368630856686,4,HENRICO,VA,23060,America/New_York,37.6646,-77.48591,37.66456,-77.48071
134688642,OLD NUCKOLS RD,,W,0.101251191819073,5,HENRICO,VA,23059,America/New_York,37.68382,-77.59402,37.68409,-77.59584
450269397,MIZAR RD,,S,0.204974035085419,4,HENRICO,VA,23231,America/New_York,37.52744,-77.36045,37.52515,-77.35902
135821816,AUTUMNWOOD DR,,S,0.05787218004823,4,HENRICO,VA,23059,America/New_York,37.67161,-77.60402,37.67078,-77.60416
429123263,NEW MARKET RD,5,W,0.763763924335723,4,HENRICO,VA,23231,America/New_York,37.41673,-77.29377,37.425972645529,-77.301119553184
134972809,PUMP RD,,N,0.061879472422313,4,HENRICO,VA,23238,America/New_York,37.59468,-77.6075,37.59556,-77.60729
134773821,CRAGMONT DR,,W,0.052432626886413,5,HENRICO,VA,23238,America/New_York,37.58102,-77.60507,37.5812,-77.606
133214206,AVERY GREEN DR,,E,0.056791393718751,5,HENRICO,VA,23059,America/New_York,37.68078,-77.59329,37.68027,-77.59248
1310418357,MECHANICSVILLE TPKE,360,E,0.354280053185523,2,HENRICO,VA,23223,America/New_York,37.583490016723,-77.391437047074,37.58793929921,-77.388221152725
132070041,EASTPORT BLVD,,S,0.634174528776545,5,HENRICO,VA,23231,America/New_York,37.50604,-77.35391,37.50165,-77.34976
135529864,CARTER ST,,E,0.010190571462834,5,HENRICO,VA,23223,America/New_York,37.57522,-77.3974,37.57516,-77.39723
1310536409,DARBYTOWN RD,,E,0.358711189355636,4,HENRICO,VA,23231,America/New_York,37.446281226486,-77.262188840958,37.446388148833,-77.255677767722
1310253241,STAPLES MILL RD,33,S,0.054448052492933,3,HENRICO,VA,23230,America/New_York,37.60119,-77.49081,37.60042,-77.49099
429123261,VA-156,156,S,0.033698926855269,4,HENRICO,VA,23231,America/New_York,37.40581,-77.26536,37.40561,-77.26592
1310345056,GAY AVE,,W,0.616555148317129,4,HENRICO,VA,23231,America/New_York,37.52506,-77.36492,37.52558,-77.37613
134653133,FARGO RD,,W,0.063405399387268,5,HENRICO,VA,23229,America/New_York,37.60732,-77.56345,37.60741,-77.5646
1310495398,TECHNOLOGY BLVD,,S,0.308774900561555,4,HENRICO,VA,23150,America/New_York,37.49611,-77.25519,37.49337,-77.25082
429123260,VA-156,156,N,0.033698926855269,4,HENRICO,VA,23231,America/New_York,37.40561,-77.26592,37.40581,-77.26536
1310430898,VIRGINIA CENTER PKWY,,W,0.141052417365253,5,HENRICO,VA,23059,America/New_York,37.66575,-77.46533,37.6673,-77.46691
132872292,COPPERAS LN,,N,0.073323531034387,5,HENRICO,VA,23233,America/New_York,37.62747,-77.62795,37.62837,-77.62724
134653136,ASPEN SHADES PKWY,,W,0.104802790494406,5,HENRICO,VA,23231,America/New_York,37.51828,-77.35585,37.51815,-77.35773
1310473149,I-64 E,64,E,0.489103206801189,1,HENRICO,VA,23229,America/New_York,37.62253,-77.55074,37.618489502254,-77.543469547503
771211821,CREIGHTON RD,,W,0.190123067089512,4,HENRICO,VA,23223,America/New_York,37.56151,-77.37559,37.56092,-77.37895
1310242564,,,S,0.178761554486824,4,HENRICO,VA,23230,America/New_York,37.59654,-77.49402,37.59434,-77.49259
1310578210,STAPLES MILL RD,33,N,0.021862050262545,4,HENRICO,VA,23230,America/New_York,37.60003,-77.49093,37.60034,-77.49085
134803190,HUNTERS RUN DR,,S,0.036772320684495,5,HENRICO,VA,23223,America/New_York,37.559,-77.38003,37.55852,-77.37974
135154547,LAKE BROOK DR,,N,0.362507744724043,5,HENRICO,VA,23060,America/New_York,37.6669,-77.57578,37.67087,-77.57401
134729706,HERMITAGE RD,,N,0.064405821904375,5,HENRICO,VA,23228,America/New_York,37.60757,-77.47116,37.6085,-77.47108
1310394850,I-64 E,64,E,0.624144186345666,1,HENRICO,VA,23233,America/New_York,37.660915662836,-77.623911766965,37.657771095775,-77.613214923233
1310253219,STAPLES MILL RD,33,S,0.097679778261533,4,HENRICO,VA,23230,America/New_York,37.59434,-77.49259,37.59297,-77.49301
132784888,LAVECCHIA WAY,,S,0.083798877874138,5,HENRICO,VA,23059,America/New_York,37.68112,-77.50611,37.67992,-77.50633
769822699,WESTMORELAND ST,,N,0.073835655488652,5,HENRICO,VA,23230,America/New_York,37.58461,-77.48594,37.58562,-77.48638
1310537709,I-64 E,64,E,0.57719244013165,2,HENRICO,VA,23150,America/New_York,37.52514,-77.28733,37.52255379437,-77.277314695849
132070030,MAYLAND CT,,W,0.133597770444933,5,HENRICO,VA,23233,America/New_York,37.63855,-77.56937,37.64033,-77.56906
1310253210,STAPLES MILL RD,33,S,0.244559929193199,3,HENRICO,VA,23230,America/New_York,37.60042,-77.49099,37.59692,-77.49165
769822697,WESTMORELAND ST,,N,0.012355378454799,5,HENRICO,VA,23230,America/New_York,37.58394,-77.48564,37.58411,-77.48571
1310495389,TECHNOLOGY BLVD,,S,0.521047657850031,5,HENRICO,VA,23150,America/New_York,37.49033,-77.2404,37.4853,-77.23341
769822698,WESTMORELAND ST,,S,0.073835655488652,5,HENRICO,VA,23230,America/New_York,37.58562,-77.48638,37.58461,-77.48594
132070037,W LEYBURN CT,,E,0.042272568848863,5,HENRICO,VA,23228,America/New_York,37.61266,-77.50832,37.61268,-77.50755
134780145,CEDAR CROFT ST,,S,0.050544942619028,5,HENRICO,VA,23228,America/New_York,37.60549,-77.47654,37.60476,-77.4766
132110658,S WESTHAM PKWY,,N,0.094637413407191,5,HENRICO,VA,23229,America/New_York,37.5719,-77.55148,37.57303,-77.55057
769822695,WESTMORELAND ST,,S,0.062611403522538,5,HENRICO,VA,23230,America/New_York,37.58291,-77.48583,37.58212,-77.48639
134955485,COPPERAS LN,,S,0.083985713049136,5,HENRICO,VA,23233,America/New_York,37.62302,-77.6285,37.62182,-77.62866
131902559,GINTER ST,,E,0.009331020503551,5,HENRICO,VA,23228,America/New_York,37.60577,-77.46771,37.60578,-77.46754
769822696,WESTMORELAND ST,,S,0.012355378454799,5,HENRICO,VA,23230,America/New_York,37.58411,-77.48571,37.58394,-77.48564
132357911,MOWBRAY AVE,,S,0.054514755129786,5,HENRICO,VA,23228,America/New_York,37.60018,-77.47391,37.5994,-77.47406
132968213,RANDALL AVE,,N,0.03483440410851,5,HENRICO,VA,23231,America/New_York,37.51532,-77.38707,37.51579,-77.3873
769822694,WESTMORELAND ST,,N,0.062611403522538,5,HENRICO,VA,23230,America/New_York,37.58212,-77.48639,37.58291,-77.48583
1310345044,GAY AVE,,E,0.616555148317129,4,HENRICO,VA,23231,America/New_York,37.52558,-77.37613,37.52506,-77.36492
135350005,PORTUGEE RD,,E,0.211533318090741,4,HENRICO,VA,23150,America/New_York,37.489408124227,-77.285630289325,37.48921,-77.28178
134958517,VILLAGE VIEWS DR,,S,0.051853300838096,5,HENRICO,VA,23059,America/New_York,37.67185,-77.44715,37.67112,-77.44693
1310473112,I-295 N,295,N,0.320816925599202,1,HENRICO,VA,23231,America/New_York,37.43252,-77.33682,37.43638,-77.33357
1310516807,I-64 W,64,W,0.266954901299385,2,HENRICO,VA,23231,America/New_York,37.53213,-77.36076,37.53074,-77.3653
441066426,EASTRIDGE RD,,W,0.029217463958845,4,HENRICO,VA,23229,America/New_York,37.60186,-77.56343,37.60181,-77.56396
441066424,QUIOCCASIN RD,,W,0.033477769113806,4,HENRICO,VA,23229,America/New_York,37.6018,-77.5641,37.60181,-77.56471
1310385939,49A,,W,0.36766340783205,3,HENRICO,VA,23060,America/New_York,37.68187,-77.53487,37.68379,-77.54078
134839149,WYNDHAM LAKE DR,,N,0.148435154005175,5,HENRICO,VA,23059,America/New_York,37.69135,-77.61299,37.69339,-77.61349
134628199,THRUSH LN,,S,0.087922036168987,5,HENRICO,VA,23227,America/New_York,37.60288,-77.42561,37.60162,-77.42566
131960409,LIESFELD PKWY,,W,0.044678519129194,5,HENRICO,VA,23060,America/New_York,37.64614,-77.59883,37.64627,-77.59963
769820048,I-95 N,95,N,0.013837327392011,1,HENRICO,VA,23059,America/New_York,37.67967,-77.45059,37.679860108605,-77.450669580075
1310578226,N PARHAM RD,73,E,0.752017220781039,3,HENRICO,VA,23229,America/New_York,37.57273,-77.57568,37.58197,-77.56883
134645509,PALACE WAY,,W,0.043099960772242,5,HENRICO,VA,23238,America/New_York,37.5958,-77.59778,37.59593,-77.59855
1310495375,TECHNOLOGY BLVD,,S,0.174653280760767,5,HENRICO,VA,23150,America/New_York,37.49328,-77.24545,37.49221,-77.24266
771240348,HUNGARY SPRING RD,,S,0.003824709890699,4,HENRICO,VA,23228,America/New_York,37.64587,-77.51574,37.64582,-77.51577
1310394879,I-64 E,64,E,0.586077819065196,1,HENRICO,VA,23059,America/New_York,37.667659485072,-77.642629016952,37.663689882917,-77.633176950617
132156869,GEESE LNDG,,W,0.037580700086768,5,HENRICO,VA,23060,America/New_York,37.64539,-77.60055,37.64551,-77.60122
1310448191,VILLA PARK DR,,N,0.102963176782818,5,HENRICO,VA,23228,America/New_York,37.62845,-77.4626,37.62819,-77.46081
1310267860,MECHANICSVILLE TPKE,360,S,0.490727400038378,2,HENRICO,VA,23223,America/New_York,37.570781861325,-77.400432092469,37.564537771679,-77.404701115323
134925511,LAWRENCE AVE,,N,0.065956884282667,5,HENRICO,VA,23228,America/New_York,37.61362,-77.47624,37.61456,-77.47645
134926841,GEESE LNDG,,E,0.118781983079655,5,HENRICO,VA,23060,America/New_York,37.64491,-77.59789,37.64571,-77.59642
134667751,PINEDALE DR,,S,0.054976545350701,5,HENRICO,VA,23059,America/New_York,37.68199,-77.59421,37.68126,-77.59461
134550431,BEULAH RD,,S,0.433576311098583,4,HENRICO,VA,23150,America/New_York,37.52038,-77.30257,37.514172303003,-77.303713744667
132082914,GEFFERT DR,,W,0.157199620461015,5,HENRICO,VA,23231,America/New_York,37.51353,-77.39089,37.5124,-77.39334
132995892,VIRGINIA CENTER PKWY,,W,0.060518317183532,5,HENRICO,VA,23059,America/New_York,37.65698,-77.43721,37.65767,-77.43787
132711923,BAY MEADOWS WAY,,N,0.018507684271726,5,HENRICO,VA,23233,America/New_York,37.64143,-77.5902,37.64164,-77.58999
388777728,SADLER RD,,N,0.160081744203512,5,HENRICO,VA,23060,America/New_York,37.65807,-77.58698,37.66006,-77.58843
134576177,COPPERAS LN,,S,0.073323531034387,5,HENRICO,VA,23233,America/New_York,37.62837,-77.62724,37.62747,-77.62795
388777729,SADLER RD,,N,0.023801709040626,5,HENRICO,VA,23060,America/New_York,37.66006,-77.58843,37.6604,-77.5885
132777775,TOWNE CENTER WEST BLVD,,W,0.210967567625397,5,HENRICO,VA,23233,America/New_York,37.65782,-77.62372,37.65889,-77.62721
1310319527,I-95 S,95,S,0.939620819494185,2,HENRICO,VA,23227,America/New_York,37.60382,-77.45684,37.59387,-77.46754
134582857,LIBBIE AVE,,E,0.068370590325254,4,HENRICO,VA,23230,America/New_York,37.59609,-77.49761,37.59652,-77.4965
484667331,STARLING DR,,S,0.038269622498648,5,HENRICO,VA,23229,America/New_York,37.59596,-77.57529,37.59555,-77.57576
1310536324,DARBYTOWN RD,,W,0.584873268382983,4,HENRICO,VA,23231,America/New_York,37.45025,-77.28928,37.4511,-77.29925
134913628,VILLAGEWAY DR,,S,0.07841457740737,5,HENRICO,VA,23229,America/New_York,37.6136,-77.56734,37.61273,-77.56826
388797330,BLUE OCEAN LN,,W,0.009524000200159,5,HENRICO,VA,23233,America/New_York,37.66104,-77.63106,37.66111,-77.63121
1310321840,SADLER RD,,E,0.008483424961714,5,HENRICO,VA,23060,America/New_York,37.66655,-77.57613,37.66665,-77.57604
1310429067,STARLING DR,,S,0.006930987191904,5,HENRICO,VA,23229,America/New_York,37.59525,-77.57583,37.59515,-77.57584
475320795,POUNCEY TRACT RD,271,E,0.939234243811795,4,HENRICO,VA,23059,America/New_York,37.69976,-77.63281,37.68778,-77.62643
134921246,SOMMERSWORTH LN,,W,0.028211715577336,5,HENRICO,VA,23233,America/New_York,37.64997,-77.61708,37.65007,-77.61758
1310563936,PATTERSON AVE,6,W,0.785137696244557,4,HENRICO,VA,23229,America/New_York,37.59273,-77.53465,37.59377,-77.54888
135118912,VIRGINIA CENTER PKWY,,E,0.131859141640833,5,HENRICO,VA,23059,America/New_York,37.65698,-77.43721,37.6554,-77.43624
132082922,WILMER AVE,,E,0.3336244576455,5,HENRICO,VA,23227,America/New_York,37.6057,-77.44984,37.60587,-77.44375
441069551,W BROAD ST,250,W,0.389882546413924,4,HENRICO,VA,23230,America/New_York,37.59579,-77.51067,37.60038,-77.51452
134947874,LIBBIE AVE,,E,0.070745000821788,4,HENRICO,VA,23230,America/New_York,37.59554,-77.4987,37.59609,-77.49761
388660796,CAUSEWAY DR,,N,0.175707817911998,5,HENRICO,VA,23233,America/New_York,37.63237,-77.63877,37.63411,-77.64108
388660794,CAUSEWAY DR,,N,0.055859891590655,5,HENRICO,VA,23233,America/New_York,37.63411,-77.64108,37.63472,-77.64175
388660791,CAUSEWAY DR,,N,0.07278517873496,5,HENRICO,VA,23233,America/New_York,37.63693,-77.64364,37.63772,-77.64452
475356736,MILLERS LN,,S,0.03779410680666,4,HENRICO,VA,23231,America/New_York,37.52935,-77.36412,37.52881,-77.36423
463928048,,,O,0.00866491264293,4,HENRICO,VA,23059,America/New_York,37.67131,-77.4827,37.67138,-77.48257
388660792,CAUSEWAY DR,,N,0.106494637024125,5,HENRICO,VA,23233,America/New_York,37.63472,-77.64175,37.63599,-77.64285
463928049,,,O,0.00750420071824,4,HENRICO,VA,23059,America/New_York,37.67161,-77.48282,37.67153,-77.48291
1310330798,49B,,E,0.35654338932849,3,HENRICO,VA,23060,America/New_York,37.67929,-77.54646,37.67839,-77.54007
134812935,LOWER WYNDHAM CT,,E,0.038643545290171,5,HENRICO,VA,23059,America/New_York,37.68803,-77.61395,37.68766,-77.61342
135049911,BROOK HILL SHP CTR,,S,0.007663436804657,5,HENRICO,VA,23227,America/New_York,37.6042,-77.45037,37.6042,-77.45051
1310402802,I-64 W,64,W,0.475964901316548,1,HENRICO,VA,23233,America/New_York,37.63116,-77.56732,37.63526,-77.57431
132409657,GREY OAKS PARK DR,,S,0.073176783100002,5,HENRICO,VA,23059,America/New_York,37.68325,-77.61116,37.68271,-77.61231
134913631,MILLER RD,,S,0.658026786566558,5,HENRICO,VA,23231,America/New_York,37.47917,-77.35251,37.47348,-77.36213
388660799,GAYTON RD,,W,0.026713329331266,5,HENRICO,VA,23233,America/New_York,37.63123,-77.6377,37.63161,-77.63779
1310545281,PATTERSON AVE,6,W,0.581655408074499,4,HENRICO,VA,23238,America/New_York,37.59695,-77.6071,37.59752,-77.6177
135759920,HORSEPEN RD,,S,0.05322431907405,4,HENRICO,VA,23229,America/New_York,37.58349,-77.54077,37.58274,-77.54098
135109188,LARK DR,,W,0.115797730739178,5,HENRICO,VA,23227,America/New_York,37.59949,-77.42982,37.59972,-77.43191
1310536336,DARBYTOWN RD,,E,0.584873268382983,4,HENRICO,VA,23231,America/New_York,37.4511,-77.29925,37.45025,-77.28928
135118929,DOMINION CLUB DR,,S,0.010214158745907,5,HENRICO,VA,23059,America/New_York,37.69379,-77.60912,37.69365,-77.60918
135118928,,,N,0.043004104101809,5,HENRICO,VA,23059,America/New_York,37.69338,-77.60862,37.694,-77.60866
1310558589,,,O,0.009975872906013,4,HENRICO,VA,23059,America/New_York,37.66936,-77.59779,37.66931,-77.59763
132855694,CRAGMONT DR,,W,0.142082445169987,5,HENRICO,VA,23229,America/New_York,37.57747,-77.59484,37.5782,-77.59723
1310339139,HUNGARY SPRING RD,,N,0.009130912000407,4,HENRICO,VA,23228,America/New_York,37.6296,-77.51925,37.62973,-77.51922
1310560898,,,E,0.192657590699368,1,HENRICO,VA,23060,America/New_York,37.65875,-77.46429,37.65832,-77.46081
